exact_source_key,source_request_index,source_branch_type,request_start_ns,request_end_ns,ttft_ms,itl_ms,e2e_ms,output_tokens,x_request_id,router_request_id,prefill_worker_id,decode_worker_id,routing_match_status,router_queue_wait_checkpoint_count,router_queue_wait_checkpoint_max_ms,queue_checkpoint_source_file,queue_checkpoint_source_line,system_inflight_at_start,backend_pressure_scope
07dd40536557a1d6440a923557c3129dc929|8|2,10,subagent,1786168135320967936,1786168138343215872,797.43679,10.695588697115383,3022.1192389999997,209.0,3cd93ec8-b232-448b-ab24-4dee293ee777,0cf69777-1c55-4c42-bd5f-448ae0e3255a,7587896730349792787,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|0,40,subagent,1786168136830004480,1786168139514789888,754.044821,10.66626432596685,2684.638664,182.0,6786b21e-5680-41c3-961e-00d89726a545,641ab65b-6d73-4dae-8c21-e9567a1937e8,7587896730349792789,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|3,11,subagent,1786168139231706624,1786168142402353408,1004.6429949999999,10.616975485294118,3170.5059939999996,205.0,74baf788-b2d3-4fdc-b54e-8959cfdd38e9,cf2df70a-a48e-4cac-9a35-ef72a2110193,7587896730349792789,7587896730349792792,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|1,41,subagent,1786168140094143488,1786168142083946496,717.918541,10.68693520168067,1989.66383,120.0,640a5c0c-e4b0-4fd3-9490-a980eaf986fd,edf47147-ec21-4143-8fd3-44f16e1e52bd,7587896730349792789,7587896730349792792,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|2,42,subagent,1786168142752760576,1786168145909076992,796.406709,10.67776266515837,3156.192258,222.0,bfa75cf2-2cf5-47f6-b2ae-290793711985,75bc1a9b-2460-4acb-bef6-d4a54b5464c9,7587896730349792787,7587896730349792795,exact,,,,,3,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|4,12,subagent,1786168143516365312,1786168146462391552,740.416605,10.864490640394088,2945.9082049999997,204.0,66b5f7f9-1d6b-4384-b5e8-1564b855b657,10ff1ecb-d4db-4095-801c-bc189a82a2aa,7587896730349792789,7587896730349792792,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|0,102,subagent,1786168146356044544,1786168148499602688,765.67404,11.110842766129032,2143.4185429999998,125.0,e11e45be-ccfb-4f1e-9672-034b9195fdb2,f80f36fe-4a57-404f-ae06-c6c0017dce08,7587896730349792787,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|3,43,subagent,1786168146682841856,1786168149214464768,987.136259,11.031113935714286,2531.49221,141.0,63461cc1-65ca-4755-aadf-7059d68a7d66,05407a04-3030-4723-917e-c330149ac884,7587896730349792789,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|5,13,subagent,1786168147490774528,1786168150538602752,779.087998,11.012606800970872,3047.684999,207.0,2b0f9ebb-6a15-4d99-927b-aeb5c998d6f4,6763e21d-d521-4e0b-8af8-957a8b6d0a8a,7587896730349792789,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|1,103,subagent,1786168149138748672,1786168151319292416,666.473083,10.8903355323741,2180.229722,140.0,8aae8c14-54a8-45b6-867c-0dcdd6a5a6da,2e91de9f-e036-45a7-85ea-28595c3037a4,7587896730349792787,7587896730349792792,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|4,44,subagent,1786168150184329984,1786168153359179520,829.389859,10.758505573394496,3174.7440739999997,219.0,ee172f37-8f3c-496f-8423-12a05cf92c2a,646bc411-0c42-4d46-84eb-7d38c3eecd89,7587896730349792787,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|6,14,subagent,1786168151725042688,1786168155403269120,1593.6717409999999,10.47453669849246,3678.104544,200.0,e557089d-8d5e-44c3-b0fc-870bf78ed294,848c324a-5b78-4b1c-acaa-aab5d5b608d3,7587896730349792789,7587896730349792792,exact,,,,,3,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|2,104,subagent,1786168152077411584,1786168154860472832,1312.0290169999998,10.7365610729927,2782.937884,138.0,6314bdc4-6464-45b0-b68f-d6671794faf8,9211fede-0e1e-4917-b427-3d7fab31bf11,7587896730349792789,7587896730349792795,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|5,45,subagent,1786168154352782080,1786168157393906176,766.5245639999999,10.291791438914027,3041.010472,222.0,3e6ee963-7f74-4144-80b5-7bbe5f517211,a9ec2d9a-4e25-47e6-b05f-fbfcbcb6e770,7587896730349792787,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|3,105,subagent,1786168157796403456,1786168162871544064,3603.6273079999996,10.655618956521737,5074.102723999999,139.0,55e0bef1-5f86-42c5-88ca-1cf6657eadb3,52454e5f-a3f2-45a8-9cdd-c0836127713b,7587896730349792787,7587896730349792795,exact,,,,,2,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|6,46,subagent,1786168158395809024,1786168163690841600,2978.89506,10.623979,5294.922482,219.0,404fd9ab-2141-4813-88b7-0f80ade15836,d777b212-3930-49d4-9380-220278047a07,7587896730349792787,7587896730349792792,exact,,,,,3,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|7,15,subagent,1786168159672117760,1786168162998421248,1806.057681,10.5556995,3326.0784089999997,145.0,578510d2-6046-4544-812a-944787e36841,14a37a31-35df-440c-98ed-4bdf67bcfd93,7587896730349792787,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|4,106,subagent,1786168164192743936,1786168167996135680,1432.965809,10.395934942982455,3803.2389759999996,229.0,f67ab071-4a99-44ac-acc7-2ba5de23101c,249040ac-80d0-426a-aa21-a3d49cd72dcf,7587896730349792789,7587896730349792792,exact,,,,,3,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|8,16,subagent,1786168164331244288,1786168207088642560,41283.290926999995,10.453515921985815,42757.236672,142.0,e953fdd3-73bb-40db-9ef8-cf1777f9f781,73db6b14-e27b-4f78-b27c-7e8cd1029c77,7587896730349792789,7587896730349792795,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|7,47,subagent,1786168164843596032,1786168168094538752,814.6512409999999,10.779368853982302,3250.7886019999996,227.0,a9d3b8ef-5ecb-4dad-8163-7b26c9aca8d8,4aab4933-842c-4fb0-b810-f2c82b668396,7587896730349792787,7587896730349792795,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|8,48,subagent,1786168169146349568,1786168172629415424,1238.087517,10.297562334862384,3482.9561059999996,219.0,1a110dbc-e1f2-46b7-afe2-68b6e7eb5fa3,469eed88-92b9-4d89-bee5-fc20e9c4dd95,7587896730349792787,7587896730349792792,exact,,,,,3,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|5,107,subagent,1786168169266350848,1786168173732194048,1179.590183,10.70405883061889,4465.736244,308.0,039c34e4-11fd-487d-80a8-7e9add07266e,237f16ff-10cd-4787-b8a4-627550028a46,7587896730349792787,7587896730349792795,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|9,49,subagent,1786168173819090176,1786168176993357568,812.083495,10.736642959090908,3174.144946,221.0,ff36e614-49b5-42f6-bbc8-b1a8a944ea58,99ff9fb4-3360-47ff-952a-49a4f58d7e3e,7587896730349792787,7587896730349792795,exact,,,,,3,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|6,108,subagent,1786168175059875840,1786168178282474240,855.0807189999999,10.293104369565217,3222.4947239999997,231.0,ab7fd6fd-b268-4623-a90c-75d412cc72a5,6e1620ba-a14a-496a-8b03-fa92817b4304,7587896730349792787,7587896730349792792,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|10,50,subagent,1786168178177189120,1786168181525247488,989.287619,10.970549897674418,3347.9558469999997,216.0,bf849f62-0810-40da-8b6a-3479f83345e0,04cea2de-f749-44b1-9b52-34b4b3e90f2b,7587896730349792789,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|7,109,subagent,1786168179646015488,1786168183257610496,1008.331741,10.891603744769874,3611.4250359999996,240.0,c293ee35-3653-442b-8c34-e8ec78ad2960,2d0f6673-9b7a-483b-81ae-8ebecbd5cdcd,7587896730349792789,7587896730349792792,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|11,51,subagent,1786168182688887296,1786168185809069568,836.005496,10.429456360730594,3120.056439,220.0,58239010-2d2e-48d9-acaf-19d4a78f9e00,1767dd27-27a1-4570-b86a-e4422ce61355,7587896730349792787,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|8,110,subagent,1786168184643607040,1786168186423430400,880.408519,10.835250867469878,1779.7343409999999,84.0,2bb2a93f-7b10-41f3-8860-dbe329ad72a5,b15ea63d-ca9f-4fd6-beb5-00a3cfc10b27,7587896730349792787,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|12,52,subagent,1786168187229602560,1786168190196744704,748.547929,10.366620009345793,2967.004611,215.0,d0904326-d4f6-4002-bedf-a8f7cf23cd41,f3ac30a5-8289-40a1-a3a5-7d1e2bf46140,7587896730349792787,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|9,111,subagent,1786168191326805248,1786168193711356928,740.397705,14.73393745045045,2375.8647619999997,112.0,86d4a565-d2f9-4126-8fba-e94817da3e90,b9b77eea-3d86-4db4-a62a-8ecd133b8dea,7587896730349792787,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|13,53,subagent,1786168191373880064,1786168213677355008,20104.736996,14.955389156462585,22303.179202,148.0,e31d550f-12ab-4dbf-89e6-2912fe6cdff1,45617b78-fba4-4297-8e03-2a2965217b61,7587896730349792789,7587896730349792792,exact,1.0,13932.0,./worker-7_frontend_2.out,2244.0,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|10,112,subagent,1786168195066869248,1786168197204359936,920.888831,10.957673945945945,2137.190639,112.0,dde425a7-100a-4938-911b-78192dc42095,1bd6af29-4af8-43e8-a215-a0931195dcf6,7587896730349792787,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|11,113,subagent,1786168198690960384,1786168202103184128,884.818326,10.754122161702128,3412.037034,236.0,799ba1ce-aff0-4bc0-a582-15bc2b20e8b6,5e3386fc-760d-493b-a992-1a13eb987e73,7587896730349792787,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|12,114,subagent,1786168203489817088,1786168206685755904,1154.6766519999999,10.630920484375,3195.813385,193.0,b01795e4-b47e-4144-8ebf-22f3d1356b8c,ce243f81-e066-4d88-9d6e-d6907452eb9c,7587896730349792787,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|13,115,subagent,1786168208171875840,1786168213218710784,3306.623982,15.818642509090909,5046.674658,111.0,0e0a4871-faeb-4ac8-bf42-09ca97768aeb,dc6a6f3d-4e23-4e0b-8fde-ef89859aba76,7587896730349792789,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|9,17,subagent,1786168208549552896,1786168213606301952,3404.198853,11.801809607142856,5056.452198,141.0,2afeb224-e4f1-4763-9933-cb6b71c0ed1f,e2ec2aec-d53d-4615-94ac-96b1a0abd155,7587896730349792789,7587896730349792792,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|14,116,subagent,1786168214789023744,1786168216969482752,807.007291,10.729254359375,2180.3518489999997,129.0,ad51546b-6b4e-4b11-8ade-521f8b898c05,2b72d0e5-5264-4675-884a-ded77d33ad68,7587896730349792789,7587896730349792795,exact,,,,,3,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|14,54,subagent,1786168214910397440,1786168218370883072,1934.0503079999999,10.599239381944443,3460.3407789999997,145.0,d9b4bd39-d1b0-4960-a6c2-d4cf37b77285,53f05624-9f59-4581-b3f7-ff421074966d,7587896730349792787,7587896730349792795,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|10,18,subagent,1786168215231983360,1786168218369623552,1656.3692489999999,10.655752489208632,3137.518845,140.0,8cf16ddb-ab3e-4c5c-add4-05a7ae8ed90c,b844ce7a-f3fc-4599-8489-3fe0be7b412d,7587896730349792787,7587896730349792792,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|10|15,117,subagent,1786168218420628480,1786168246117298432,869.967641,11.057801765773196,27685.136923,2426.0,e1838662-6984-4d28-9f15-df2bc7d94bbc,516358ab-d590-4a22-9bac-c46bec21df0d,7587896730349792787,7587896730349792795,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|15,55,subagent,1786168219663269632,1786168234243070976,12442.638097,15.049737176056338,14579.700776,143.0,6846c6fe-5972-4695-aeca-976f5996d131,702ea891-8308-4ebc-abfe-3109a2a33803,7587896730349792789,7587896730349792795,exact,,,,,4,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|11,19,subagent,1786168219907963648,1786168293398230528,70141.215556,11.468930585616437,73490.143287,293.0,8ceca485-1b46-46d1-ab3b-ef8dc223c78c,6f00b8c1-bcf3-4a19-82b7-bc07b48323d7,7587896730349792787,7587896730349792795,exact,,,,,5,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|16,56,subagent,1786168235736753408,1786168238498853632,1144.0592649999999,11.556420607142856,2761.95815,141.0,a098384c-8439-4ef5-b74b-a0df0266dde3,75d59be8-483c-484f-82e4-28d1c91161d9,7587896730349792789,7587896730349792792,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|17,57,subagent,1786168240437376512,1786168244043711488,1107.336969,12.071857415458938,3606.211454,208.0,d92c74d8-13d3-4c4b-854c-0f6f1c7edbcd,4e36260b-5c6c-4f85-b637-4e5d1724a0f3,7587896730349792789,7587896730349792792,exact,,,,,9,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|18,58,subagent,1786168245524388864,1786168249554509824,1882.52832,10.791166291457285,4029.9704119999997,200.0,89bbcdbb-3812-4793-8e62-f4e9030d2efc,54ea77e7-b8ab-4802-a880-ae0f2a114ab0,7587896730349792789,7587896730349792795,exact,,,,,9,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|19,59,subagent,1786168251098892544,1786168255768327936,1153.8513619999999,13.521082361538461,4669.332776,261.0,b9256146-d4e6-45c9-a56b-ff7f520716e8,0d6ccaa4-8849-4e42-83db-74f395e41edd,7587896730349792789,7587896730349792792,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|20,60,subagent,1786168257351819264,1786168261162276352,1277.1464859999999,10.732805991525424,3810.0887,237.0,3e1e39d6-5a00-4710-aad3-280f274cc0fb,62b2467f-07bf-4ce1-bdf7-95b1ef4f3b5e,7587896730349792787,7587896730349792795,exact,,,,,10,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|21,61,subagent,1786168262703329280,1786168266342474752,950.085791,13.173625593137254,3637.505412,205.0,570a3362-b987-4de7-bbe9-feb562490e27,738268cf-bc43-41e9-a01c-14dd14593dd9,7587896730349792787,7587896730349792792,exact,,,,,9,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|22,62,subagent,1786168268212083968,1786168272693098240,1411.405966,12.180349884920634,4480.854136999999,253.0,da3589d0-f753-43fb-8df5-8a891f970363,6f6b1d10-87a5-4195-b30d-e167809f8a17,7587896730349792787,7587896730349792792,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|23,63,subagent,1786168274359331840,1786168277883925760,920.740683,10.939971268907563,3524.453845,239.0,b01d3ea3-4fa0-4c88-85fe-98eb5b55f4d7,eed2c7c0-bcf5-470e-8ee9-0ec0ce26bea9,7587896730349792787,7587896730349792792,exact,,,,,11,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|24,64,subagent,1786168279446580480,1786168282241668352,947.2801979999999,12.075978209150326,2794.904864,154.0,19b8c1a4-5b98-4689-8293-20b0a8e364b1,c53fdb04-ddb2-4f87-bb53-c327a831ce77,7587896730349792789,7587896730349792792,exact,,,,,11,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|25,65,subagent,1786168283920355072,1786168287214929920,931.191505,11.632196866995073,3292.5274689999997,204.0,3c333219-fc60-471c-802f-357b44580436,6d7fe042-5d18-435f-a976-9ec563b2bfd6,7587896730349792787,7587896730349792792,exact,,,,,11,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|26,66,subagent,1786168288874149376,1786168291324479488,916.161622,11.363931074074074,2450.292317,136.0,4b722c1a-f920-462a-9c1c-2e03bb5dd2a0,3965cb33-eb13-4f98-98f6-9d5b2f725a2e,7587896730349792789,7587896730349792795,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|27,67,subagent,1786168292992820480,1786168299006596352,4635.255572,10.437872553030303,6013.054749,133.0,fcdc9c60-b0e3-4faf-aaae-2f9f130b7f97,aa7b3037-5c0b-4150-8ed3-27dd702af009,7587896730349792787,7587896730349792795,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|12,20,subagent,1786168295013264640,1786168302162062336,3925.7493719999998,12.202551333333334,7147.222924,265.0,bda59995-4c73-4ae7-947a-b23017161a12,0a2d673d-e066-4d34-9bc9-0d107fe201a1,7587896730349792789,7587896730349792792,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|28,68,subagent,1786168300685824000,1786168304102138880,2055.366176,12.371056718181817,3416.1824149999998,111.0,92cff05d-5bd8-493d-974f-028e881f8434,8942870a-3e31-4d09-90bd-101725114c8a,7587896730349792787,7587896730349792792,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|13,21,subagent,1786168303819031808,1786168307488850688,948.767041,11.529347894067795,3669.693144,237.0,b4a6a8f1-15e6-4bf0-addc-640a9b4fe719,34dae410-c22d-4539-b015-1e54ea80959a,7587896730349792787,7587896730349792795,exact,,,,,7,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|29,69,subagent,1786168305702602240,1786168308413474560,967.067719,11.035392816455696,2710.659784,159.0,c001c5b3-87b5-4da7-9bc9-488abc509dc4,effc2bd1-99fa-4c9f-94f9-5b4085ef9354,7587896730349792787,7587896730349792792,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|8|14,22,subagent,1786168309238360320,1786168314873372672,1013.909806,11.438017900990099,5634.869038,405.0,0893a8f8-4959-491d-b490-3175a0019edd,8bcba301-a4c9-4533-8fcf-6271e50e0199,7587896730349792787,7587896730349792792,exact,,,,,7,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|30,70,subagent,1786168310261248768,1786168312775309312,1042.775776,12.158306231404957,2513.93083,122.0,a8efea94-aa55-4cc1-ae0b-c427e63aaa73,01fe7d6b-61a1-481c-9f75-1c74f2eba1cf,7587896730349792787,7587896730349792792,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
07dd40536557a1d6440a923557c3129dc929|9|31,71,subagent,1786168314397200128,1786168318977984512,2816.6328909999997,15.881153,4579.440874,112.0,280ed088-d557-49d1-9b09-e0b0aef7faa3,5ef42979-91a8-44bf-9a27-9c42679180da,7587896730349792787,7587896730349792795,exact,,,,,8,Dynamo routing plus HTTP overlap; not request-level SGLang running/waiting or GPU affinity
